,player_name,player_birth,player_physical,player_no,player_position,player_exprience,player_payment,player_salaly,player_draft,player_join
21128,K.토레스,1900년 01월 01일,190cm/88kg,32,포수(우투양타),,,,,
21129,L.마테오,1900년 01월 01일,183cm/79kg,1,내야수(우투우타),,,,,
21130,J.로페즈,1900년 01월 01일,175cm/74kg,5,내야수(우투우타),,,,,
21131,J.도밍게즈,1900년 01월 01일,185cm/83kg,26,내야수(우투양타),,,,,
21132,D.비달,1900년 01월 01일,180cm/84kg,23,내야수(우투우타),,,,,
21133,O.마르티네즈,1900년 01월 01일,178cm/90kg,12,내야수(우투우타),,,,,
21134,Y.곤잘레스,1900년 01월 01일,185cm/86kg,30,내야수(우투양타),,,,,
21135,E.고메즈,1900년 01월 01일,190cm/79kg,57,내야수(우투양타),,,,,
21136,J.발렌틴,1900년 01월 01일,178cm/82kg,2,내야수(우투양타),,,,,
21137,I.D.제수스,1900년 01월 01일,180cm/90kg,18,내야수(우투우타),,,,,
21138,A.가르시아,1900년 01월 01일,183cm/81kg,44,외야수(우투우타),,,,,
21139,J.곤잘레스,1900년 01월 01일,175cm/77kg,25,외야수(좌투좌타),,,,,
21140,D.오티즈,1900년 01월 01일,180cm/86kg,77,외야수(좌투좌타),,,,,
21141,C.앤드류스,1900년 01월 01일,168cm/73kg,3,투수(좌투좌타),,,,,
21142,B.딕슨,1900년 01월 01일,196cm/86kg,32,투수(우투우타),,,,,
21143,P.던쉬,1900년 01월 01일,183cm/98kg,29,투수(우투우타),,,,,
21144,J.파이어라이젠,1900년 01월 01일,188cm/98kg,27,투수(우투우타),,,,,
21145,B.플린,1900년 01월 01일,200cm/115kg,43,투수(좌투좌타),,,,,
21146,T.훅,1900년 01월 01일,195cm/95kg,31,투수(우투우타),,,,,
21147,S.존스,1900년 01월 01일,196cm/93kg,39,투수(우투우타),,,,,
21148,W.밀스,1900년 01월 01일,190cm/79kg,36,투수(우투우타),,,,,
21149,P.머피,1900년 01월 01일,188cm/88kg,8,투수(우투우타),,,,,
21150,C.폰스,1900년 01월 01일,196cm/108kg,44,투수(우투우타),,,,,
21151,B.파운더스,1900년 01월 01일,196cm/120kg,50,투수(우투우타),,,,,
21152,C.리차드,1900년 01월 01일,196cm/109kg,38,투수(좌투좌타),,,,,
21153,N.송,1900년 01월 01일,193cm/90kg,37,투수(우투우타),,,,,
21154,C.티엘바,1900년 01월 01일,183cm/93kg,16,투수(좌투우타),,,,,
21155,D.틸로,1900년 01월 01일,198cm/98kg,33,투수(좌투양타),,,,,
21156,T.거쉬,1900년 01월 01일,185cm/107kg,17,포수(우투양타),,,,,
21157,E.크라츠,1900년 01월 01일,195cm/113kg,14,포수(우투우타),,,,,
21158,D.바쇼,1900년 01월 01일,178cm/86kg,10,포수(우투좌타),,,,,
21159,A.봄,1900년 01월 01일,196cm/102kg,23,내야수(우투우타),,,,,
21160,C.채텀,1900년 01월 01일,193cm/84kg,2,내야수(우투우타),,,,,
21161,J.크로넨워스,1900년 01월 01일,185cm/84kg,1,내야수(우투좌타),,,,,
21162,R.달벡,1900년 01월 01일,193cm/102kg,15,내야수(우투우타),,,,,
21163,X.에드워즈,1900년 01월 01일,177cm/79kg,5,내야수(우투양타),,,,,
21164,A.본,1900년 01월 01일,183cm/97kg,12,내야수(우투우타),,,,,
21165,J.아델,1900년 01월 01일,190cm/98kg,22,외야수(우투우타),,,,,
21166,M.페이튼,1900년 01월 01일,173cm/86kg,4,외야수(좌투좌타),,,,,
21167,B.루커,1900년 01월 01일,191cm/97kg,35,외야수(우투우타),,,,,
21168,D.워터스,1900년 01월 01일,188cm/84kg,11,외야수(우투양타),,,,,
21169,이마나가,1900년 01월 01일,177cm/82kg,21,투수(좌투좌타),,,,,
21170,카이노,1900년 01월 01일,187cm/86kg,20,투수(우투좌타),,,,,
21171,카야마,1900년 01월 01일,172cm/72kg,57,투수(좌투좌타),,,,,
21172,기시,1900년 01월 01일,180cm/77kg,11,투수(우투우타),,,,,
21173,나카가와,1900년 01월 01일,183cm/86kg,47,투수(좌투좌타),,,,,
21174,오노,1900년 01월 01일,183cm/83kg,22,투수(좌투좌타),,,,,
21175,오타케,1900년 01월 01일,184cm/94kg,17,투수(우투우타),,,,,
21176,다구치,1900년 01월 01일,171cm/83kg,90,투수(좌투좌타),,,,,
21177,다카하시,1900년 01월 01일,188cm/84kg,28,투수(우투우타),,,,,
21178,야마구치,1900년 01월 01일,187cm/98kg,18,투수(우투우타),,,,,
21179,야마모토,1900년 01월 01일,178cm/80kg,43,투수(우투우타),,,,,
21180,야마오카,1900년 01월 01일,172cm/68kg,13,투수(우투좌타),,,,,
21181,야마사키,1900년 01월 01일,179cm/88kg,19,투수(우투우타),,,,,
21182,아이자와,1900년 01월 01일,177cm/91kg,27,포수(우투우타),,,,,
21183,카이,1900년 01월 01일,170cm/85kg,62,포수(우투우타),,,,,
21184,고바야시,1900년 01월 01일,178cm/85kg,10,포수(우투우타),,,,,
21185,아사무라,1900년 01월 01일,182cm/90kg,3,내야수(우투우타),,,,,
21186,겐다,1900년 01월 01일,179cm/75kg,2,내야수(우투좌타),,,,,
21187,기구치,1900년 01월 01일,171cm/72kg,4,내야수(우투우타),,,,,
21188,마스다,1900년 01월 01일,180cm/86kg,7,내야수(우투우타),,,,,
21189,사카모토,1900년 01월 01일,186cm/83kg,6,내야수(우투우타),,,,,
21190,도노사키,1900년 01월 01일,177cm/78kg,5,내야수(우투우타),,,,,
21191,야마다,1900년 01월 01일,180cm/76kg,1,내야수(우투우타),,,,,
21192,마루,1900년 01월 01일,177cm/90kg,9,외야수(우투좌타),,,,,
21193,곤도,1900년 01월 01일,173cm/86kg,8,외야수(우투좌타),,,,,
21194,슈토,1900년 01월 01일,179cm/67kg,23,외야수(우투좌타),,,,,
21195,스즈키,1900년 01월 01일,181cm/96kg,51,외야수(우투우타),,,,,
21196,요시다,1900년 01월 01일,173cm/83kg,34,외야수(우투좌타),,,,,
21197,M.바레다,1900년 01월 01일,180cm/88kg,50,투수(우투우타),,,,,
21198,B.베르나르디노,1900년 01월 01일,193cm/81kg,22,투수(좌투좌타),,,,,
21199,C.부스타만테,1900년 01월 01일,182cm/86kg,46,투수(우투우타),,,,,
21200,H.카스텔라노스,1900년 01월 01일,180cm/94kg,93,투수(우투우타),,,,,
21201,J.크루즈,1900년 01월 01일,185cm/80kg,43,투수(우투우타),,,,,
21202,F.곤잘레즈,1900년 01월 01일,185cm/93kg,38,투수(우투우타),,,,,
21203,J.켈리,1900년 01월 01일,185cm/79kg,17,투수(좌투좌타),,,,,
21204,A.퀸타나,1900년 01월 01일,190cm/95kg,66,투수(우투우타),,,,,
21205,A.레예스,1900년 01월 01일,180cm/84kg,36,투수(우투우타),,,,,
21206,J.리오스,1900년 01월 01일,180cm/86kg,12,투수(우투우타),,,,,
21207,N.살라스,1900년 01월 01일,188cm/90kg,59,투수(우투우타),,,,,
21208,E.베라,1900년 01월 01일,187cm/88kg,72,투수(우투우타),,,,,
21209,H.라미레즈,1900년 01월 01일,185cm/100kg,62,투수(좌투좌타),,,,,
21210,R.버두고,1900년 01월 01일,182cm/90kg,69,투수(좌투좌타),,,,,
21211,J.아라이자,1900년 01월 01일,180cm/93kg,19,포수(우투우타),,,,,
21212,R.솔리스,1900년 01월 01일,182cm/92kg,44,포수(우투우타),,,,,
21213,H.소사,1900년 01월 01일,180cm/100kg,54,포수(우투우타),,,,,
21214,J.플로레스,1900년 01월 01일,165cm/72kg,1,내야수(우투우타),,,,,
21215,E.나바로,1900년 01월 01일,182cm/95kg,24,내야수(좌투좌타),,,,,
21216,E.퀴로즈,1900년 01월 01일,170cm/79kg,8,내야수(우투좌타),,,,,
21217,J.살라자르,1900년 01월 01일,185cm/93kg,2,내야수(우투좌타),,,,,
21218,J.바르가스,1900년 01월 01일,190cm/102kg,13,내야수(우투우타),,,,,
21219,C.비야누에바,1900년 01월 01일,180cm/95kg,14,내야수(우투우타),,,,,
21220,M.클라크,1900년 01월 01일,195cm/104kg,31,외야수(우투좌타),,,,,
21221,P.에반스,1900년 01월 01일,177cm/95kg,28,외야수(우투우타),,,,,
21222,J.요네스,1900년 01월 01일,180cm/185kg,27,외야수(우투우타),,,,,
21223,J.페레즈,1900년 01월 01일,180cm/84kg,39,외야수(우투좌타),,,,,
21224,N.페리오,1900년 01월 01일,185cm/100kg,75,외야수(우투좌타),,,,,
21225,챵이,1900년 01월 01일,182cm/87kg,19,투수(우투우타),,,,,
21226,천위쉰,1900년 01월 01일,181cm/86kg,32,투수(우투우타),,,,,
21227,천홍원,1900년 01월 01일,180cm/91kg,13,투수(우투우타),,,,,
21228,천관위,1900년 01월 01일,180cm/80kg,17,투수(좌투좌타),,,,,
21229,쟝사오칭,1900년 01월 01일,185cm/90kg,71,투수(우투우타),,,,,
21230,후즈웨이,1900년 01월 01일,185cm/104kg,58,투수(우투우타),,,,,
21231,황즈펑,1900년 01월 01일,183cm/80kg,69,투수(우투우타),,,,,
21232,린진지예,1900년 01월 01일,188cm/89kg,88,투수(우투우타),,,,,
21233,라오이청,1900년 01월 01일,186cm/110kg,41,투수(우투우타),,,,,
21234,린카이웨이,1900년 01월 01일,180cm/75kg,10,투수(우투우타),,,,,
21235,왕쑹하오,1900년 01월 01일,177cm/77kg,55,투수(좌투좌타),,,,,
21236,왕야오린,1900년 01월 01일,184cm/94kg,22,투수(우투우타),,,,,
21237,우셩펑,1900년 01월 01일,184cm/82kg,18,투수(우투우타),,,,,
21238,가오위지에,1900년 01월 01일,184cm/90kg,65,포수(우투우타),,,,,
21239,린홍위,1900년 01월 01일,181cm/110kg,11,포수(우투우타),,,,,
21240,쟝진더,1900년 01월 01일,175cm/100kg,47,포수(우투좌타),,,,,
21241,천쥔시우,1900년 01월 01일,183cm/103kg,29,내야수(우투우타),,,,,
21242,쭈위시엔,1900년 01월 01일,188cm/100kg,85,내야수(우투우타),,,,,
21243,궈옌원,1900년 01월 01일,179cm/85kg,21,내야수(우투좌타),,,,,
21244,린리,1900년 01월 01일,181cm/82kg,83,내야수(우투우타),,,,,
21245,왕웨이천,1900년 01월 01일,185cm/77kg,6,내야수(우투우타),,,,,
21246,왕셩웨이,1900년 01월 01일,180cm/83kg,14,내야수(우투우타),,,,,
21247,위에퉁화,1900년 01월 01일,180cm/83kg,98,내야수(우투우타),,,,,
21248,챵즈하오,1900년 01월 01일,180cm/88kg,7,외야수(우투좌타),,,,,
21249,후진룽,1900년 01월 01일,180cm/92kg,15,외야수(우투우타),,,,,
21250,린저쉬엔,1900년 01월 01일,180cm/90kg,24,외야수(우투우타),,,,,
21251,쑤즈지예,1900년 01월 01일,180cm/88kg,30,외야수(우투좌타),,,,,
21252,왕보롱,1900년 01월 01일,181cm/87kg,9,외야수(우투좌타),,,,,
30003,손상대,1954년 10월 20일,175cm/79kg,79,(우투우타),신암초-경북중-경북고-한양대-삼성,,,,82삼성
30004,유지훤,1955년 10월 04일,174cm/72kg,74,(우투우타),대신초-대동중-대광고-OB,,,,82OB
40001,이광환,1948년 03월 08일,170cm/75kg,77,(우투우타),대구초-대구중-중앙고-고려대,,,,
40002,천보성,1953년 06월 11일,177cm/70kg,,내야수(우투우타),경북고-한양대-삼성,,,,
40003,최정우,1955년 06월 02일,179cm/80kg,97,(좌투좌타),종암초-배문중-배문고-한국전력-MBC,,,,82MBC
40005,박용진,1948년 02월 23일,173cm/83kg,81,(우투우타),선린상고-중앙대,,,,
40006,김인식,1953년 11월 09일,168cm/80kg,70,(우투우타),동대문상고-성균관대,,,,
40007,박종훈,1959년 06월 12일,176cm/80kg,75,(좌투좌타),석화초-신일중-신일고-고려대-OB,,,,93보스턴레드삭스코치
50001,강병철,1946년 08월 12일,176cm/80kg,80,(우투우타),동신초-대신중-부산상고-우석대,,,,
50002,이희수,1948년 01월 17일,170cm/68kg,81,(우투우타),성남고-농협,,,,
50003,이충순,1900년 01월 01일,0cm/0kg,,(),,,,,
50004,백기성,1949년 03월 27일,173cm/75kg,78,(우투우타),배문고,,,,
50007,문상준,2001년 03월 14일,183cm/80kg,107,내야수(우투우타),가동초-휘문중-휘문고,4000만원,3000만원,20 KT 2차 8라운드 72순위,
50008,여도건,2000년 03월 15일,182cm/95kg,108,투수(좌투좌타),대구호산초(달서구꾸러기리틀)-경상중-대구고,3000만원,2700만원,20 KT 2차 9라운드 82순위,
50009,최지효,2001년 08월 10일,170cm/80kg,109,내야수(우투우타),수원수일초(수원권선구리틀)-매향중-장안고,3000만원,2700만원,20 KT 2차 10라운드 92순위,20KT
50010,고영찬,1999년 08월 14일,183cm/78kg,110,투수(우투우타),상인천초-동인천중-인천고-강릉영동대,,2700만원,20 KT 육성선수,
50011,최태성,1997년 02월 12일,182cm/82kg,111,외야수(우투좌타),희망대초-모가중-야탑고-홍익대,,2700만원,20 KT 육성선수,
50012,이승주,1997년 11월 12일,180cm/83kg,112,외야수(우투우타),수유초-영남중-상우고-원광대,,2700만원,20 KT 육성선수,
50013,김범,1997년 09월 26일,174cm/87kg,113,외야수(우투좌타),사당초-언북중-경기고-성균관대,,2700만원,20 KT 육성선수,
50014,윤종휘,1996년 10월 29일,168cm/70kg,114,내야수(우투우타),동막초-재능중-장안고-홍익대,,2700만원,20 KT 육성선수,
50015,박성현,1997년 01월 01일,175cm/84kg,115,내야수(우투우타),서일초-언북중-선린인터넷고-한양대,,2700만원,20 KT 육성선수,
50030,소형준,2001년 09월 16일,189cm/92kg,30,투수(우투우타),호암초(의정부리틀)-구리인창중-유신고,36000만원,14000만원,20 KT 1차,20KT
50036,이강준,2001년 12월 14일,184cm/80kg,36,투수(우투우타),서당초-설악중-설악고,9000만원,3000만원,20 KT 2차 3라운드 22순위,20KT
50040,데스파이네,1987년 04월 04일,182cm/92kg,40,투수(우투우타),미국 Hermanos Martinez Tamayo(고),300000달러,500000달러,20 KT 자유선발,20KT
50054,천성호,1997년 10월 30일,183cm/85kg,54,내야수(우투좌타),광주화정초-충장중-진흥고-단국대,10000만원,4000만원,20 KT 2차 2라운드 12순위,20KT
50066,강현우,2001년 04월 13일,180cm/90kg,66,포수(우투우타),원종초(부천시리틀)-부천중-유신고,15000만원,3000만원,20 KT 2차 1라운드 2순위,20KT
50092,윤준혁,2001년 07월 26일,186cm/86kg,68,내야수(우투우타),역촌초(은평구리틀)-충암중-충암고,8000만원,3000만원,20 KT 2차 4라운드 32순위,20KT
50093,김성균,2001년 07월 06일,185cm/93kg,103,내야수(좌투좌타),고명초-자양중-신일고,7000만원,3000만원,20 KT 2차 5라운드 42순위,
50094,서경찬,2001년 03월 08일,188cm/96kg,104,투수(우투우타),효제초-배재중-선린인터넷고,6000만원,2700만원,20 KT 2차 6라운드 52순위,
50096,한지용,2001년 07월 20일,184cm/90kg,106,포수(우투좌타),화곡초-영남중-신일고,5000만원,2700만원,20 KT 2차 7라운드 62순위,20KT
50098,이상원,1980년 12월 01일,183cm/115kg,,(),창영초-인천남중-양곡고-건국대,,,,20KT코치
50099,강권민,1988년 02월 23일,174cm/72kg,,(),양덕초-덕천중-낙동고-경성대,,,,20KT코치
50101,신익섭,1992년 10월 05일,167cm/68kg,86,(),부천중흥고-국민대,,,,20상무코치
50105,강민,2001년 04월 20일,188cm/88kg,105,투수(우투우타),수유초-홍은중-서울고,8000만원,3000만원,20 LG 2차 4라운드 33순위,
50106,유영찬,1997년 03월 07일,185cm/90kg,106,투수(우투우타),덕성초(안산리틀)-배명중-배명고-건국대,7000만원,2700만원,20 LG 2차 5라운드 43순위,
50107,하영진,2001년 02월 28일,182cm/80kg,107,투수(우투우타),안산상록초-원주중-원주고,6000만원,3000만원,20 LG 2차 6라운드 53순위,
50108,함창건,2001년 08월 18일,176cm/83kg,108,외야수(좌투좌타),백운초-충암중-충암고,5000만원,3000만원,20 LG 2차 7라운드 63순위,
50109,성재헌,1997년 12월 22일,175cm/82kg,63,투수(좌투좌타),도신초-성남중-성남고-연세대,4000만원,2700만원,20 LG 2차 8라운드 73순위,20LG
50110,이정우,2001년 02월 28일,182cm/84kg,110,외야수(우투우타),부산수영초-경남중-경남고,3000만원,3000만원,20 LG 2차 9라운드 83순위,
50112,박찬호,2001년 01월 03일,190cm/82kg,112,투수(우투우타),온양온양초-온양중-영문고,3000만원,2700만원,20 LG 2차 10라운드 93순위,
50114,조용근,1996년 01월 01일,187cm/100kg,114,투수(우투우타),공주중동초-공주중-공주고-중앙대,,3000만원,20 LG 육성선수,
50115,김태우,1997년 10월 19일,178cm/81kg,115,내야수(우투우타),광주화정초-자양중-신일고-중앙대,,2700만원,20 LG 육성선수,
50116,김도환,1999년 09월 10일,180cm/80kg,116,외야수(좌투좌타),효제초-홍은중-선린인터넷고,,2700만원,20 LG 육성선수,
50126,이민호,2001년 08월 30일,189cm/93kg,26,투수(우투우타),서울학동초-대치중-휘문고,30000만원,7000만원,20 LG 1차,20LG
50150,손호영,1994년 08월 23일,182cm/88kg,50,내야수(우투우타),의왕부곡초-평촌중-충훈고,,3700만원,20 LG 2차 3라운드 23순위,14시카고컵스
50157,김윤식,2000년 04월 03일,181cm/83kg,57,투수(좌투좌타),광주서석초-무등중-진흥고,20000만원,5000만원,20 LG 2차 1라운드 3순위,20LG
50165,라모스,1994년 12월 28일,193cm/115kg,44,내야수(우투좌타),멕시코 Canyons(대),200000달러,600000달러,20 LG 자유선발,20LG
50167,이주형,2001년 04월 02일,183cm/80kg,8,내야수(우투좌타),송수초(해운대리틀)-센텀중-경남고,15000만원,3000만원,20 LG 2차 2라운드 13순위,20LG
50200,장원석,1994년 08월 16일,174cm/75kg,,(),중흥초-중흥중-중흥고-경희대,,,,20두산코치
50201,조광희,1994년 01월 07일,178cm/71kg,,(),신현초-신현중-신현고-용인대,,,,20두산코치
50202,안권수,1993년 04월 19일,175cm/80kg,23,외야수(우투좌타),일본 타카사초-일본 키시중-일본 와세다실업고-일본 와세다대,3000만원,3500만원,20 두산 2차 10라운드 99순위,20두산
50203,권휘,2000년 12월 07일,181cm/87kg,38,투수(우투우타),서울대림초-강남중-덕수고,,3200만원,20 두산 육성선수,20두산
50204,박지훈,2000년 09월 07일,183cm/80kg,2,내야수(우투우타),김해삼성초-경남중-마산고,6000만원,3100만원,20 두산 2차 5라운드 49순위,20두산
50205,박웅,1997년 11월 12일,192cm/103kg,77,투수(우투우타),북정초-원동중-경남고-강릉영동대,,3000만원,20 두산 육성선수,21두산
50206,최종인,2001년 05월 01일,185cm/84kg,35,투수(우투우타),해강초-센텀중-부산고,3000만원,3000만원,20 두산 2차 9라운드 89순위,
50207,지원근,1996년 03월 15일,175cm/80kg,107,포수(우투우타),수진초-대치중-경동고-제주국제대,,2700만원,20 두산 육성선수,
50208,오명진,2001년 09월 04일,179cm/79kg,6,내야수(우투좌타),대전신흥초-한밭중-세광고,5000만원,3100만원,20 두산 2차 6라운드 59순위,20두산
50209,구장익,1999년 08월 26일,178cm/105kg,109,내야수(우투우타),김해삼성초-내동중-마산고,,2700만원,20 두산 육성선수,
50211,제환유,2000년 09월 30일,183cm/76kg,111,투수(우투좌타),둔산초-공주중-공주고,10000만원,2700만원,20 두산 2차 2라운드 19순위,20두산
50214,김도경,1997년 07월 19일,178cm/93kg,92,외야수(우투우타),율하초-경상중-대구상원고-한양대,,3000만원,20 두산 육성선수,
50234,플렉센,1994년 07월 01일,191cm/113kg,34,투수(우투우타),,143000달러,600000달러,20 두산 자유선발,20두산
50244,장규빈,2001년 04월 21일,186cm/98kg,44,포수(우투우타),갈산초-서울신월중-경기고,14000만원,3000만원,20 두산 2차 1라운드 9순위,20두산
50262,이주엽,2001년 03월 26일,188cm/90kg,107,투수(우투우타),서울이수초-성남중-성남고,20000만원,3100만원,20 두산 1차,20두산
50293,양찬열,1997년 05월 25일,179cm/84kg,93,외야수(우투좌타),서울상수초-건대부중-장충고-단국대,4000만원,2700만원,20 두산 2차 8라운드 79순위,20두산
